1.6	2.05616	2.31305	2.51231	0.763727	0.761078	0.00144968	0.00172593
1.1	1.41361	1.59022	1.72721	0.763086	0.760476	0.00144759	0.00172495
1.1	1.41361	1.59022	1.72721	0.760248	0.757812	0.00143782	0.00172174
1.8	2.31317	2.60218	2.82635	0.761709	0.759411	0.00144375	0.00171546
2.5	3.21274	3.61414	3.92549	0.767956	0.765894	0.00146543	0.0017063
0.5	0.642549	0.722828	0.785097	0.769039	0.766951	0.00146983	0.00170641
0.3	0.385529	0.433697	0.471058	0.766086	0.764014	0.00146071	0.00170496
1.5	1.92765	2.16848	2.35529	0.76014	0.757943	0.00144058	0.00171054
1.1	1.41361	1.59022	1.72721	0.759082	0.756936	0.00143632	0.00171068
1.2	1.54212	1.73479	1.88423	0.757811	0.755571	0.0014322	0.00171409
1.5	1.92765	2.16848	2.35529	0.762483	0.760214	0.00144903	0.00171092
0.8	1.02808	1.15652	1.25616	0.766373	0.764019	0.00146221	0.00171274
1.4	1.79914	2.02392	2.19827	0.771028	0.768761	0.00147938	0.00170973
2.7	3.46976	3.90327	4.23952	0.772391	0.770103	0.00148482	0.00171031
3.8	4.88337	5.49349	5.96674	0.773075	0.770805	0.00148756	0.00170982
4.8	6.16847	6.93915	7.53693	0.773397	0.771131	0.00148967	0.00170919
5.1	6.554	7.37284	8.00799	0.769657	0.767295	0.00147854	0.00170896
6.1	7.83909	8.8185	9.57819	0.769631	0.767143	0.00147798	0.00171312
6.4	8.22462	9.2522	10.0492	0.775256	0.772693	0.00149602	0.00171943
7.1	9.12419	10.2642	11.1484	0.773652	0.77097	0.0014927	0.00172054
6.7	8.61015	9.68589	10.5203	0.774461	0.771778	0.00149568	0.00172107
6.2	7.9676	8.96306	9.73521	0.778726	0.776011	0.00150784	0.00172703
5.2	6.68251	7.51741	8.16501	0.779573	0.776858	0.00151144	0.00172755
4.8	6.16847	6.93915	7.53693	0.780393	0.777677	0.00151446	0.00172839
4.3	5.52592	6.21632	6.75184	0.783445	0.780725	0.00152409	0.00173232
3.9	5.01188	5.63806	6.12376	0.784916	0.782113	0.00152882	0.00173685
4.3	5.52592	6.21632	6.75184	0.785592	0.78274	0.00153109	0.00173926
2.5	3.21274	3.61414	3.92549	0.786546	0.783759	0.00153439	0.0017385
0.8	1.02808	1.15652	1.25616	0.788337	0.785575	0.00154081	0.0017402
0.2	0.257019	0.289131	0.314039	0.789297	0.786532	0.00154414	0.00174171
0.4	0.514039	0.578262	0.628078	0.790819	0.788077	0.00154958	0.00174332
2.4	3.08423	3.46957	3.76847	0.790102	0.787367	0.00154666	0.00174204
