1	5223	0.1828717
2	3717	0.1301425
3	6093	0.2133329
4	3712	0.1299674
5	2812	0.0984559
6	2015	0.0705508
7	1412	0.0494380
8	1013	0.0354679
9	710	0.0248591
10	658	0.0230384
11	344	0.0120444
12	240	0.0084031
13	147	0.0051469
14	109	0.0038164
15	93	0.0032562
16	62	0.0021708
17	60	0.0021008
18	60	0.0021008
19	46	0.0016106
20	16	0.0005602
21	13	0.0004552
22	3	0.0001050
23	3	0.0001050
