36.6	14	7.1	637.7	0.505504	0.773638	138.447	90.4626	293.827	191.989	418.29	273.315	535.973	350.211
37.3	13.7	6.7	637.7	0.50618	0.774447	116.463	76.1201	247.169	161.55	351.869	229.982	450.865	294.686
39.9	12.8	6.2	639.2	0.50727	0.778712	92.7945	60.4483	196.938	128.29	280.36	182.633	359.238	234.015
40.9	12.4	5.2	639	0.508143	0.779559	54.8061	35.7245	116.315	75.8183	165.586	107.935	212.173	138.301
41.7	12.1	4.8	639	0.508779	0.780379	43.1518	28.1334	91.5814	59.7078	130.375	84.9997	167.055	108.914
43.9	11.3	4.3	639.7	0.511465	0.783431	31.1441	20.3325	66.0974	43.1519	94.0959	61.4308	120.569	78.714
46.4	10.9	3.9	640	0.50459	0.784902	23.2798	14.9659	49.4069	31.7622	70.3354	45.2165	90.1238	57.9379
47.8	10.7	4.3	640.1	0.500426	0.785578	31.2295	19.8937	66.2785	42.2205	94.3537	60.1049	120.9	77.0151
47.6	10.4	2.5	640.2	0.507905	0.786532	6.14478	3.96801	13.0411	8.42133	18.5653	11.9886	23.7885	15.3615
49	9.8	0.8	640.3	0.512209	0.788323	0.201811	0.131126	0.428304	0.278289	0.609732	0.39617	0.781276	0.507631
50	9.5	0.2	640.4	0.512863	0.789283	0.00315713	0.00205145	0.0067004	0.00435381	0.00953866	0.00619807	0.0122223	0.00794186
51.2	9	0.4	640.5	0.516647	0.790805	0.0253058	0.0165327	0.0537066	0.0350874	0.0764564	0.0499503	0.097967	0.0640035
50.1	9.3	2.4	640.6	0.516627	0.790088	5.46109	3.57092	11.5901	7.57859	16.4996	10.7888	21.1417	13.8242
51.9	8.7	1.4	640.7	0.519278	0.791894	1.08648	0.712449	2.30584	1.51204	3.28258	2.15253	4.20612	2.75813
54.7	8.4	1.2	640.9	0.511144	0.792985	0.685139	0.441629	1.45408	0.937271	2.07001	1.3343	2.6524	1.70969
59.5	8	0.9	641.1	0.495585	0.794361	0.289545	0.180641	0.614502	0.383375	0.874803	0.545771	1.12092	0.69932
62.4	7.3	0.2	641.2	0.497007	0.796468	0.00318587	0.00198803	0.0067614	0.0042192	0.00962549	0.00600643	0.0123336	0.00769631
64.8	6.2	0.1	641.3	0.510271	0.799729	0.000399865	0.000255136	0.000848635	0.000541476	0.00120811	0.000770843	0.00154801	0.000987715
68.3	5.9	0.1	641.4	0.501564	0.800714	0.000400357	0.000250782	0.00084968	0.000532237	0.0012096	0.00075769	0.00154991	0.000970861
67.1	5.5	0.1	641.4	0.515601	0.801863	0.000400932	0.000257801	0.0008509	0.000547132	0.00121134	0.000778895	0.00155214	0.000998032
