1	15.374
2	11.682
3	26.765
4	116.068
5	90.723
6	36.085
7	73.476
8	68.847
9	21.448
10	41.686
11	2.800
12	18.074
13	127.784
14	50.898
15	11.953
16	45.815
17	91.892
18	95.810
19	18.979
20	8.166
21	25.926
22	18.114
23	3.836
24	9.486
25	11.876
26	24.455
27	16.225
28	13.704
29	20.079
30	10.490
31	42.203
32	16.026
33	24.202
34	27.412
35	18.904
36	26.838
37	5.825
38	22.096
39	23.912
40	29.200
41	7.198
42	166.100
43	20.071
44	94.210
45	258.140
46	69.913
47	99.314
48	15.603
49	85.977
50	123.289
51	206.392
52	28.374
53	4.337
54	10.323
55	38.278
56	102.653
57	111.685
58	79.261
59	71.049
60	15.656
61	12.067
62	42.602
63	4.025
64	140.030
65	63.853
66	109.670
67	320.106
68	332.326
69	147.778
70	12.520
71	33.477
72	169.893
73	123.123
74	110.923
75	1.618
76	39.561
77	4.365
78	26.640
79	5.329
80	4.872
81	33.053
82	19.587
83	12.696
84	13.541
85	14.097
86	43.217
87	61.457
88	20.461
89	30.832
90	37.560
91	51.795
92	41.689
93	61.789
94	30.529
95	17.127
96	8.502
97	4.025
98	27.677
99	23.056
100	39.266
101	3.098
102	23.992
103	77.174
104	127.922
105	200.627
106	149.070
107	35.359
108	37.360
109	38.014
110	9.246
111	14.095
112	6.633
113	13.192
114	14.688
115	14.594
116	13.825
117	31.282
118	52.518
119	50.062
120	46.276
121	32.866
122	11.376
123	59.827
124	14.140
125	34.096
126	38.058
127	31.146
128	48.144
129	37.066
130	45.082
131	30.864
132	55.022
133	64.430
134	10.156
135	17.173
136	58.683
137	44.543
138	53.471
139	24.230
140	6.905
141	13.329
142	27.090
143	21.876
144	6.796
145	0.321
146	27.519
147	31.602
148	10.946
149	17.774
150	35.186
151	44.291
152	21.261
153	22.833
154	27.336
155	13.892
156	11.197
157	8.358
158	9.081
159	27.136
160	9.282
161	13.054
162	7.360
163	9.716
164	5.477
165	8.616
166	10.901
167	15.138
168	13.219
169	8.366
170	6.996
171	7.712
172	12.816
173	15.241
174	13.151
175	17.724
176	11.120
177	6.214
178	4.785
179	12.478
180	4.817
181	6.086
182	9.908
183	10.705
184	11.719
185	9.676
186	6.336
187	11.420
188	10.934
189	15.807
190	26.617
191	8.745
192	3.762
193	12.403
194	29.777
195	25.045
196	30.392
197	11.529
198	9.106
199	9.835
200	8.750
201	13.841
202	18.105
203	13.810
204	10.944
205	5.676
206	8.511
207	4.864
208	3.037
209	11.105
210	16.673
211	10.353
212	15.010
213	15.543
214	12.296
215	17.529
216	9.780
217	5.031
218	13.020
219	8.818
220	4.727
221	5.031
222	5.969
223	9.478
224	15.559
225	5.360
226	4.626
227	9.233
228	10.450
229	11.907
230	10.278
231	6.415
232	7.309
233	4.474
234	8.452
235	15.208
236	5.581
237	4.962
238	13.307
239	6.473
240	10.361
241	23.056
242	21.369
243	13.896
244	6.127
245	6.605
246	8.358
247	4.638
248	7.382
249	6.774
250	2.289
251	2.899
252	8.304
253	4.804
254	6.301
255	8.290
256	3.456
257	4.324
258	3.521
259	6.061
260	6.595
261	4.979
262	12.958
263	8.786
264	4.077
265	18.152
266	11.860
267	6.996
268	5.947
269	7.509
270	9.587
271	9.122
272	3.219
273	13.359
274	7.781
275	5.665
276	5.064
277	8.431
278	3.950
279	3.299
280	2.859
281	5.364
282	5.097
283	5.343
284	2.667
285	3.487
286	5.223
287	1.850
288	8.142
289	9.773
290	4.998
291	5.921
292	7.715
293	9.520
294	10.830
295	6.589
296	10.405
297	7.946
298	7.861
299	5.133
300	6.818
301	101.277
302	11.552
303	2.014
304	3.475
305	4.191
306	5.816
307	12.398
308	25.482
309	2.423
310	4.725
311	10.876
312	14.407
313	12.309
314	6.236
315	7.575
316	3.832
317	4.385
318	26.507
319	2.611
320	1.887
321	14.924
322	6.906
323	7.706
324	5.787
325	9.601
326	5.274
327	10.884
328	11.615
329	4.144
330	7.205
331	4.292
332	5.383
333	3.658
334	4.383
335	5.472
336	5.676
337	7.951
338	6.076
339	21.653
340	20.856
341	13.107
342	4.441
343	2.363
344	21.320
345	33.118
346	55.855
347	44.203
348	27.092
349	11.372
350	67.995
351	49.717
352	9.572
353	12.281
354	43.327
355	40.923
356	11.014
357	2.024
358	3.632
