1	0.793
2	0.789
3	0.787
4	0.789
5	0.798
6	0.802
7	0.797
8	0.790
9	0.792
10	0.796
11	0.797
12	0.799
13	0.792
14	0.789
15	0.788
16	0.790
17	0.795
18	0.795
19	0.787
20	0.786
21	0.784
22	0.786
23	0.792
24	0.794
25	0.788
26	0.785
27	0.786
28	0.787
29	0.793
30	0.794
31	0.787
32	0.785
33	0.784
34	0.786
35	0.794
36	0.799
37	0.787
38	0.798
39	0.792
40	0.786
41	0.784
42	0.789
43	0.791
44	0.791
45	0.784
46	0.783
47	0.786
48	0.796
49	0.797
50	0.794
51	0.791
52	0.782
53	0.793
54	0.798
55	0.792
56	0.790
57	0.790
58	0.796
59	0.797
60	0.802
61	0.799
62	0.792
63	0.789
64	0.792
65	0.794
66	0.783
67	0.787
68	0.800
69	0.801
70	0.792
71	0.790
72	0.789
73	0.791
74	0.786
75	0.803
76	0.791
77	0.791
78	0.791
79	0.797
80	0.795
81	0.786
82	0.793
83	0.787
84	0.787
85	0.792
86	0.791
87	0.788
88	0.785
89	0.787
90	0.787
91	0.784
92	0.779
93	0.780
94	0.780
95	0.788
96	0.790
97	0.787
98	0.782
99	0.779
100	0.781
101	0.785
102	0.780
103	0.783
104	0.786
105	0.770
106	0.770
107	0.790
108	0.795
109	0.786
110	0.780
111	0.781
112	0.784
113	0.788
114	0.791
115	0.788
116	0.778
117	0.781
118	0.777
119	0.787
120	0.784
121	0.785
122	0.787
123	0.785
124	0.775
125	0.776
126	0.776
127	0.780
128	0.791
129	0.790
130	0.783
131	0.776
132	0.780
133	0.782
134	0.784
135	0.781
136	0.787
137	0.775
138	0.775
139	0.778
140	0.783
141	0.779
142	0.773
143	0.770
144	0.774
145	0.778
146	0.782
147	0.778
148	0.774
149	0.778
150	0.780
151	0.774
152	0.778
153	0.781
154	0.789
155	0.788
156	0.793
157	0.798
158	0.793
159	0.789
160	0.783
161	0.786
162	0.790
163	0.789
164	0.786
165	0.779
166	0.780
167	0.784
168	0.786
169	0.787
170	0.787
171	0.774
172	0.786
173	0.784
174	0.788
175	0.786
176	0.791
177	0.791
178	0.785
179	0.780
180	0.788
181	0.793
182	0.788
183	0.785
184	0.784
185	0.779
186	0.783
187	0.785
188	0.788
189	0.784
190	0.780
191	0.778
192	0.779
193	0.782
194	0.782
195	0.777
196	0.776
197	0.778
198	0.782
199	0.785
200	0.779
201	0.775
202	0.784
203	0.784
204	0.791
205	0.792
206	0.788
207	0.789
208	0.789
209	0.784
210	0.787
211	0.789
212	0.783
213	0.789
214	0.794
215	0.795
216	0.803
217	0.794
218	0.790
219	0.789
220	0.791
221	0.788
222	0.782
223	0.780
224	0.780
225	0.781
226	0.783
227	0.782
228	0.779
229	0.779
230	0.783
231	0.778
232	0.780
233	0.783
234	0.778
235	0.777
236	0.779
237	0.779
238	0.783
239	0.787
240	0.784
241	0.782
242	0.787
243	0.787
244	0.788
245	0.790
246	0.787
247	0.790
248	0.787
249	0.792
250	0.792
251	0.791
252	0.785
253	0.792
254	0.788
255	0.788
256	0.790
257	0.793
258	0.794
259	0.786
260	0.782
261	0.790
262	0.786
263	0.790
264	0.791
265	0.790
266	0.791
267	0.792
268	0.791
269	0.788
270	0.786
271	0.792
272	0.791
273	0.799
274	0.792
275	0.789
276	0.787
277	0.787
278	0.792
279	0.795
280	0.793
281	0.788
282	0.793
283	0.793
284	0.787
285	0.787
286	0.789
287	0.791
288	0.784
289	0.788
290	0.793
291	0.792
292	0.795
293	0.795
294	0.790
295	0.788
296	0.791
297	0.794
298	0.795
299	0.789
300	0.789
301	0.790
302	0.796
303	0.795
304	0.789
305	0.790
306	0.786
307	0.787
308	0.790
309	0.796
310	0.791
311	0.793
312	0.790
313	0.800
314	0.800
315	0.795
316	0.796
317	0.794
318	0.789
319	0.788
320	0.800
321	0.791
322	0.784
323	0.786
324	0.790
325	0.795
326	0.794
327	0.794
328	0.791
329	0.788
330	0.788
331	0.792
332	0.792
333	0.792
334	0.791
335	0.787
336	0.801
337	0.801
338	0.798
339	0.798
340	0.799
341	0.802
342	0.806
343	0.804
344	0.798
345	0.791
346	0.792
347	0.795
348	0.797
349	0.795
350	0.794
351	0.798
352	0.802
353	0.795
354	0.799
355	0.804
356	0.806
357	0.801
