1.41361	0.76284	1.07744	0.15449
1.41361	0.75922	1.07233	0.15374
5.14039	0.76236	51.77506	2.11284
2.95572	0.75811	9.78797	0.68082
4.36933	0.76101	31.73973	1.51313
3.98380	0.75855	23.97990	1.24929
2.44168	0.75827	5.51901	0.46251
2.69870	0.76479	7.51582	0.57133
5.39741	0.76081	59.81418	2.33010
7.58207	0.76162	165.98566	4.69428
5.26890	0.76546	55.98258	2.23192
3.98380	0.76453	24.16875	1.25952
3.59827	0.76138	17.73586	1.01956
4.62635	0.76145	37.69849	1.70155
5.39741	0.76263	59.95742	2.33612
8.22462	0.76498	212.79776	5.58171
8.35313	0.76659	223.39882	5.77715
9.12419	0.76780	291.60758	6.95190
8.35313	0.76789	223.77825	5.78749
8.61015	0.77000	245.74964	6.18110
6.03996	0.77194	85.04680	2.97998
6.55400	0.77537	109.14305	3.54148
6.29698	0.77985	97.35893	3.28106
8.99568	0.78268	284.87624	6.88767
6.68251	0.78485	117.10577	3.73310
4.36933	0.78593	32.77925	1.56437
4.11231	0.78744	27.38083	1.38516
4.24082	0.78880	30.08075	1.47748
2.31317	0.78989	4.88830	0.43222
2.82721	0.79014	8.92782	0.64905
3.46976	0.79026	16.50585	0.98373
3.08423	0.79110	11.60489	0.77528
2.31317	0.79178	4.90004	0.43327
0.38553	0.79344	0.02273	0.01184
2.95572	0.79721	10.29279	0.71676
0.25702	0.80076	0.00680	0.00530
0.77106	0.80051	0.18349	0.04796
1.02808	0.80007	0.43469	0.08542
0.38553	0.80220	0.02298	0.01197
0.12851	0.80336	0.00085	0.00133
0.12851	0.80278	0.00085	0.00133
0.12851	0.80307	0.00085	0.00133
0.12851	0.80220	0.00085	0.00133
0.38553	0.80265	0.02300	0.01198
2.05616	0.80195	3.48570	0.34596
1.02808	0.80195	0.43571	0.08563
0.38553	0.80249	0.02299	0.01197
1.15659	0.80307	0.62124	0.10866
0.51404	0.80336	0.05456	0.02134
0.12851	0.80817	0.00086	0.00134
0.25702	0.80905	0.00687	0.00536
1.28510	0.80717	0.85654	0.13501
2.57019	0.80501	6.83386	0.54538
2.18467	0.80459	4.19472	0.39236
0.77106	0.80763	0.18512	0.04839
1.28510	0.81132	0.86094	0.13571
0.12851	0.81001	0.00086	0.00134
0.25702	0.81031	0.00688	0.00537
0.00000	0.81195	0.00000	0.00000
0.12851	0.81081	0.00086	0.00134
0.12851	0.81081	0.00086	0.00134
0.12851	0.81140	0.00086	0.00134
0.12851	0.81199	0.00086	0.00134
0.12851	0.81271	0.00086	0.00134
0.12851	0.81241	0.00086	0.00134
0.12851	0.81212	0.00086	0.00134
0.12851	0.81330	0.00086	0.00134
0.12851	0.81373	0.00086	0.00135
0.12851	0.81491	0.00086	0.00135
0.12851	0.81534	0.00087	0.00135
0.12851	0.81487	0.00086	0.00135
0.00000	0.81530	0.00000	0.00000
0.12851	0.81572	0.00087	0.00135
0.51404	0.81542	0.05538	0.02166
0.12851	0.81644	0.00087	0.00135
0.12851	0.81547	0.00087	0.00135
0.00000	0.81254	0.00000	0.00000
0.12851	0.80725	0.00086	0.00133
0.25702	0.80014	0.00679	0.00530
0.12851	0.79741	0.00085	0.00132
0.25702	0.79627	0.00676	0.00527
0.12851	0.79369	0.00084	0.00131
0.25702	0.79044	0.00671	0.00523
0.25702	0.78682	0.00668	0.00521
0.77106	0.78418	0.17974	0.04697
1.15659	0.78226	0.60514	0.10582
1.28510	0.78046	0.82820	0.13049
2.05616	0.77829	3.38285	0.33557
2.31317	0.77736	4.81075	0.42522
1.41361	0.77466	1.09413	0.15690
1.28510	0.77412	0.82147	0.12942
0.89957	0.77305	0.28137	0.06310
1.15659	0.77094	0.59639	0.10427
0.77106	0.76580	0.17553	0.04586
2.05616	0.76373	3.31955	0.32919
1.41361	0.76309	1.07779	0.15453
1.41361	0.76025	1.07378	0.15395
2.31317	0.76171	4.71391	0.41651
3.21274	0.76796	12.73307	0.81696
0.64255	0.76904	0.10201	0.03195
0.38553	0.76609	0.02195	0.01143
1.92765	0.76014	2.72238	0.28761
1.41361	0.75908	1.07213	0.15372
1.54212	0.75781	1.38959	0.18284
1.92765	0.76248	2.73077	0.28852
1.02808	0.76637	0.41638	0.08180
1.79914	0.77103	2.24510	0.25388
3.46976	0.77239	16.13264	0.96091
4.88337	0.77307	45.01430	1.93019
6.16847	0.77340	90.76217	3.11760
6.55400	0.76966	108.33943	3.51418
7.83909	0.76963	185.37429	5.08547
8.22462	0.77526	215.65656	5.66033
9.12419	0.77365	293.83168	7.00764
8.61015	0.77446	247.17339	6.21880
7.96760	0.77873	196.94150	5.32490
6.68251	0.77957	116.31766	3.70677
6.16847	0.78039	91.58318	3.14713
5.52592	0.78344	66.09861	2.52090
5.01188	0.78492	49.40776	2.06786
5.52592	0.78559	66.27975	2.52804
3.21274	0.78655	13.04130	0.83729
1.02808	0.78834	0.42831	0.08416
0.25702	0.78930	0.00670	0.00523
0.51404	0.79082	0.05371	0.02100
3.08423	0.79010	11.59027	0.77427
1.79914	0.79191	2.30590	0.26086
1.54212	0.79300	1.45411	0.19144
1.15659	0.79438	0.61452	0.10747
0.25702	0.79648	0.00676	0.00527
0.12851	0.79974	0.00085	0.00132
0.12851	0.80073	0.00085	0.00132
0.12851	0.80188	0.00085	0.00133
0.25702	0.80431	0.00683	0.00533
2.44168	0.80456	5.85593	0.49130
1.41361	0.80701	1.13983	0.16353
0.12851	0.80747	0.00086	0.00134
0.12851	0.80805	0.00086	0.00134
1.41361	0.80618	1.13865	0.16336
0.12851	0.80659	0.00086	0.00133
1.79914	0.80634	2.34793	0.26568
1.92765	0.80564	2.88532	0.30510
1.67063	0.80564	1.87823	0.22859
2.57019	0.80609	6.84305	0.54612
3.72678	0.80526	20.84044	1.15989
3.98380	0.80468	25.43813	1.32767
4.11231	0.80468	27.98016	1.41644
3.59827	0.80484	18.74832	1.07937
2.05616	0.80513	3.49952	0.34736
0.00000	0.80876	0.00000	0.00000
0.12851	0.81199	0.00086	0.00134
0.25702	0.81466	0.00692	0.00540
0.12851	0.81483	0.00086	0.00135
0.12851	0.81470	0.00086	0.00135
0.25702	0.81517	0.00692	0.00540
0.12851	0.81474	0.00086	0.00135
0.12851	0.81432	0.00086	0.00135
0.00000	0.81330	0.00000	0.00000
0.12851	0.81419	0.00086	0.00135
0.12851	0.81449	0.00086	0.00135
0.12851	0.81508	0.00086	0.00135
0.12851	0.81508	0.00086	0.00135
0.25702	0.81538	0.00692	0.00540
0.12851	0.81568	0.00087	0.00135
0.00000	0.81641	0.00000	0.00000
0.12851	0.81641	0.00087	0.00135
0.12851	0.81611	0.00087	0.00135
0.25702	0.81508	0.00692	0.00540
0.12851	0.81594	0.00087	0.00135
0.12851	0.81666	0.00087	0.00135
0.25702	0.81683	0.00693	0.00541
0.12851	0.81543	0.00087	0.00135
0.25702	0.81351	0.00691	0.00539
0.25702	0.81102	0.00688	0.00537
0.00000	0.80272	0.00000	0.00000
0.12851	0.79784	0.00085	0.00132
0.12851	0.79342	0.00084	0.00131
0.12851	0.79076	0.00084	0.00131
0.12851	0.78685	0.00083	0.00130
0.12851	0.78228	0.00083	0.00129
1.15659	0.78092	0.60410	0.10563
1.28510	0.77928	0.82694	0.13030
1.28510	0.77683	0.82434	0.12988
2.95572	0.77575	10.01575	0.69702
4.75486	0.77482	41.64719	1.83195
4.49784	0.77524	35.27108	1.63630
4.88337	0.77485	45.11766	1.93469
6.16847	0.77608	91.07680	3.12865
4.75486	0.77380	41.59226	1.82949
6.16847	0.77142	90.52969	3.10899
5.26890	0.76984	56.30292	2.24507
3.98380	0.76484	24.17874	1.25993
4.62635	0.76486	37.86777	1.70924
5.52592	0.76229	64.31369	2.45002
6.68251	0.76350	113.91960	3.62655
5.91145	0.76302	78.81152	2.81658
5.14039	0.76252	51.78579	2.11351
5.78294	0.76007	73.49749	2.68154
6.55400	0.75932	106.88380	3.46463
4.88337	0.76078	44.29845	1.89858
3.85529	0.76002	21.77543	1.17106
5.14039	0.75876	51.53050	2.10287
6.42549	0.75942	100.73330	3.32707
6.42549	0.75867	100.63263	3.32363
7.71058	0.75947	174.07646	4.84666
6.16847	0.75997	89.18597	3.06151
6.03996	0.76013	83.74512	2.93262
7.58207	0.76106	165.86296	4.69160
5.52592	0.76065	64.17558	2.44508
6.93952	0.76275	127.44986	3.91678
7.19654	0.76339	142.26235	4.22573
7.06803	0.76577	135.19590	4.08487
3.85529	0.76746	21.98854	1.18293
4.75486	0.77435	41.62193	1.83123
6.93952	0.78188	130.64669	4.01995
7.19654	0.78517	146.31986	4.35259
6.16847	0.78628	92.27394	3.17251
5.78294	0.78752	76.15107	2.78297
6.03996	0.78904	86.93031	3.04924
5.78294	0.78985	76.37647	2.79154
5.26890	0.79082	57.83687	2.30918
5.01188	0.79219	49.86570	2.08812
7.06803	0.79316	140.03210	4.23848
5.39741	0.79385	62.41174	2.43578
7.06803	0.79524	140.39826	4.25009
7.45356	0.79609	164.82534	4.74861
5.65443	0.79691	72.03546	2.69044
5.14039	0.79789	54.18797	2.21563
5.14039	0.79871	54.24379	2.21798
2.57019	0.79983	6.78987	0.54182
1.15659	0.80098	0.61962	0.10838
3.85529	0.80139	22.96070	1.23674
3.72678	0.80209	20.75848	1.15528
1.02808	0.80321	0.43640	0.08576
2.18467	0.80392	4.19120	0.39204
6.03996	0.80454	88.63743	3.11169
6.03996	0.80541	88.73361	3.11524
7.32505	0.80528	158.25221	4.63656
7.19654	0.80545	150.09914	4.47097
8.73866	0.80532	268.70364	6.68602
7.71058	0.80590	184.72023	5.16023
7.19654	0.80649	150.29295	4.47714
7.06803	0.80636	142.36219	4.31283
7.06803	0.80636	142.36219	4.31283
8.61015	0.80624	257.31423	6.49121
8.48164	0.80598	245.88690	6.28949
8.48164	0.80573	245.80972	6.28753
9.25270	0.80577	319.14390	7.53643
8.61015	0.80594	257.21880	6.48919
6.03996	0.80564	88.75961	3.11653
4.75486	0.80594	43.31953	1.90875
5.91145	0.80568	83.21781	2.98191
5.91145	0.80627	83.27823	2.98419
5.65443	0.80627	72.88127	2.72370
5.01188	0.80715	50.80706	2.12924
2.57019	0.80727	6.85308	0.54700
3.21274	0.80769	13.39191	0.86051
2.31317	0.80769	4.99849	0.44219
2.44168	0.80798	5.88084	0.49349
2.69870	0.80828	7.94319	0.60460
2.69870	0.80828	7.94319	0.60460
1.79914	0.80870	2.35479	0.26649
0.25702	0.80971	0.00687	0.00536
0.00000	0.81030	0.00000	0.00000
0.25702	0.81292	0.00690	0.00538
0.12851	0.81556	0.00087	0.00135
0.12851	0.81496	0.00086	0.00135
0.12851	0.81326	0.00086	0.00134
0.12851	0.80946	0.00086	0.00134
0.89957	0.80568	0.29325	0.06578
0.89957	0.80265	0.29214	0.06553
0.64255	0.80017	0.10614	0.03325
0.12851	0.79714	0.00085	0.00132
0.12851	0.79499	0.00084	0.00131
0.12851	0.79103	0.00084	0.00131
0.51404	0.78851	0.05355	0.02094
1.28510	0.78683	0.83495	0.13158
2.05616	0.78473	3.41085	0.33843
3.98380	0.78351	24.76877	1.29176
4.36933	0.78146	32.59256	1.55528
5.65443	0.77969	70.47870	2.62970
