1	5223	0.182469	0	-0.182469
2	3585	0.125245	0.17734	0.0520955
3	4425	0.154591	0.161697	0.00710647
4	3947	0.137891	0.135944	-0.00194685
5	3135	0.109523	0.109748	0.000224724
6	2402	0.0839156	0.0862886	0.002373
7	1565	0.0546744	0.0665345	0.0118602
8	894	0.0312325	0.0505177	0.0192851
9	976	0.0340973	0.0378695	0.00377226
10	649	0.0226733	0.0280795	0.00540624
11	611	0.0213457	0.0206222	-0.000723492
12	299	0.0104458	0.0150169	0.00457117
13	214	0.00747624	0.0108514	0.0033752
14	179	0.00625349	0.00778654	0.00153305
15	104	0.00363331	0.0055513	0.00191798
16	102	0.00356344	0.00393405	0.000370611
17	84	0.0029346	0.0027724	-0.000162203
18	65	0.00227082	0.00194352	-0.000327297
19	63	0.00220095	0.00135573	-0.000845216
20	44	0.00153717	0.000941292	-0.000595879
21	28	0.0009782	0.000650642	-0.000327558
22	18	0.000628843	0.000447837	-0.000181006
23	8	0.000279486	0.000307	2.75146e-05
24	1	3.49357e-05	0.00020964	0.000174704
25	3	0.000104807	0.000142625	3.78175e-05
